number_people,date,timestamp,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester
50,2016-09-02 17:43:09-07:00,63789,0,0,68.12,1,1
47,2016-09-02 17:53:11-07:00,64391,0,0,68.12,1,1
44,2016-09-02 18:03:13-07:00,64993,0,0,64.96,1,1
36,2016-09-02 18:13:15-07:00,65595,0,0,64.96,1,1
50,2016-09-02 18:23:17-07:00,66197,0,0,64.96,1,1
45,2016-09-02 18:33:19-07:00,66799,0,0,64.96,1,1
41,2016-09-02 18:43:21-07:00,67401,0,0,64.96,1,1
46,2016-09-02 18:53:23-07:00,68003,0,0,64.96,1,1
36,2016-09-02 19:03:27-07:00,68607,0,0,62.34,1,1
40,2016-09-02 19:13:29-07:00,69209,0,0,62.34,1,1
35,2016-09-02 19:23:30-07:00,69810,0,0,62.34,1,1
41,2016-09-02 19:33:32-07:00,70412,0,0,62.34,1,1
33,2016-09-02 19:43:35-07:00,71015,0,0,62.34,1,1
34,2016-09-02 19:53:37-07:00,71617,0,0,62.34,1,1
31,2016-09-02 20:03:39-07:00,72219,0,0,60.5,1,1
29,2016-09-02 20:13:42-07:00,72822,0,0,60.5,1,1
31,2016-09-02 20:23:44-07:00,73424,0,0,60.5,1,1
28,2016-09-02 20:33:47-07:00,74027,0,0,60.5,1,1
35,2016-09-02 20:43:49-07:00,74629,0,0,60.5,1,1
29,2016-09-02 20:53:50-07:00,75230,0,0,60.5,1,1
32,2016-09-02 21:03:52-07:00,75832,0,0,59.61,1,1
39,2016-09-02 21:13:53-07:00,76433,0,0,59.61,1,1
41,2016-09-02 21:23:55-07:00,77035,0,0,59.61,1,1
43,2016-09-02 21:33:57-07:00,77637,0,0,59.61,1,1
43,2016-09-02 21:43:59-07:00,78239,0,0,59.61,1,1
41,2016-09-02 21:54:01-07:00,78841,0,0,59.61,1,1
29,2016-09-02 22:04:05-07:00,79445,0,0,58.81,1,1
31,2016-09-02 22:14:07-07:00,80047,0,0,58.81,1,1
32,2016-09-02 22:24:09-07:00,80649,0,0,58.81,1,1
34,2016-09-02 22:34:11-07:00,81251,0,0,58.81,1,1
29,2016-09-02 22:44:13-07:00,81853,0,0,58.81,1,1
22,2016-09-02 22:54:18-07:00,82458,0,0,58.81,1,1
9,2016-09-02 23:04:19-07:00,83059,0,0,57.9,1,1
3,2016-09-02 23:14:20-07:00,83660,0,0,57.9,1,1
0,2016-09-02 23:24:21-07:00,84261,0,0,57.9,1,1
0,2016-09-02 23:34:22-07:00,84862,0,0,57.9,1,1
1,2016-09-02 23:44:24-07:00,85464,0,0,57.9,1,1
3,2016-09-02 23:54:25-07:00,86065,0,0,57.9,1,1
3,2016-09-03 00:01:38-07:00,98,1,0,56.94,1,1
0,2016-09-03 00:04:26-07:00,266,1,0,56.94,1,1
0,2016-09-03 00:14:28-07:00,868,1,0,56.94,1,1
0,2016-09-03 00:24:29-07:00,1469,1,0,56.94,1,1
0,2016-09-03 00:34:30-07:00,2070,1,0,56.94,1,1
0,2016-09-03 00:44:31-07:00,2671,1,0,56.94,1,1
0,2016-09-03 00:54:32-07:00,3272,1,0,56.94,1,1
0,2016-09-03 01:04:34-07:00,3874,1,0,55.97,1,1
1,2016-09-03 01:14:35-07:00,4475,1,0,55.97,1,1
0,2016-09-03 01:24:36-07:00,5076,1,0,55.97,1,1
1,2016-09-03 01:34:37-07:00,5677,1,0,55.97,1,1
0,2016-09-03 01:44:38-07:00,6278,1,0,55.97,1,1
0,2016-09-03 01:54:40-07:00,6880,1,0,55.97,1,1
0,2016-09-03 02:04:42-07:00,7482,1,0,55.6,1,1
0,2016-09-03 02:14:43-07:00,8083,1,0,55.6,1,1
0,2016-09-03 02:24:44-07:00,8684,1,0,55.6,1,1
0,2016-09-03 02:34:45-07:00,9285,1,0,55.6,1,1
0,2016-09-03 02:44:47-07:00,9887,1,0,55.6,1,1
1,2016-09-03 02:54:48-07:00,10488,1,0,55.6,1,1
0,2016-09-03 03:04:49-07:00,11089,1,0,55.29,1,1
0,2016-09-03 03:14:50-07:00,11690,1,0,55.29,1,1
0,2016-09-03 03:24:51-07:00,12291,1,0,55.29,1,1
0,2016-09-03 03:34:52-07:00,12892,1,0,55.29,1,1
1,2016-09-03 03:44:54-07:00,13494,1,0,55.29,1,1
1,2016-09-03 05:30:33-07:00,19833,1,0,55.3,1,1
0,2016-09-03 05:40:33-07:00,20433,1,0,55.3,1,1
1,2016-09-03 05:50:35-07:00,21035,1,0,55.3,1,1
2,2016-09-03 06:00:36-07:00,21636,1,0,55.43,1,1
0,2016-09-03 06:10:37-07:00,22237,1,0,55.43,1,1
0,2016-09-03 06:20:38-07:00,22838,1,0,55.43,1,1
0,2016-09-03 06:30:39-07:00,23439,1,0,55.43,1,1
0,2016-09-03 06:40:41-07:00,24041,1,0,55.43,1,1
1,2016-09-03 06:50:42-07:00,24642,1,0,55.43,1,1
1,2016-09-03 07:00:43-07:00,25243,1,0,56.6,1,1
2,2016-09-03 07:10:45-07:00,25845,1,0,56.6,1,1
3,2016-09-03 07:20:46-07:00,26446,1,0,56.6,1,1
3,2016-09-03 07:30:47-07:00,27047,1,0,56.6,1,1
6,2016-09-03 07:40:48-07:00,27648,1,0,56.6,1,1
4,2016-09-03 07:50:49-07:00,28249,1,0,56.6,1,1
7,2016-09-03 08:00:51-07:00,28851,1,0,58.45,1,1
10,2016-09-03 08:10:53-07:00,29453,1,0,58.45,1,1
10,2016-09-03 08:20:54-07:00,30054,1,0,58.45,1,1
21,2016-09-03 08:30:55-07:00,30655,1,0,58.45,1,1
17,2016-09-03 08:40:57-07:00,31257,1,0,58.45,1,1
20,2016-09-03 08:50:59-07:00,31859,1,0,58.45,1,1
29,2016-09-03 09:01:01-07:00,32461,1,0,60.48,1,1
32,2016-09-03 09:11:03-07:00,33063,1,0,60.48,1,1
33,2016-09-03 09:21:05-07:00,33665,1,0,60.48,1,1
36,2016-09-03 09:31:07-07:00,34267,1,0,60.48,1,1
29,2016-09-03 09:41:09-07:00,34869,1,0,60.48,1,1
30,2016-09-03 09:51:11-07:00,35471,1,0,60.48,1,1
30,2016-09-03 10:01:14-07:00,36074,1,0,62.64,1,1
31,2016-09-03 10:11:15-07:00,36675,1,0,62.64,1,1
27,2016-09-03 10:21:17-07:00,37277,1,0,62.64,1,1
22,2016-09-03 10:31:19-07:00,37879,1,0,62.64,1,1
28,2016-09-03 10:41:21-07:00,38481,1,0,62.64,1,1
35,2016-09-03 10:51:24-07:00,39084,1,0,62.64,1,1
28,2016-09-03 11:01:26-07:00,39686,1,0,64.25,1,1
36,2016-09-03 11:11:28-07:00,40288,1,0,64.25,1,1
40,2016-09-03 11:21:30-07:00,40890,1,0,64.25,1,1
37,2016-09-03 11:31:32-07:00,41492,1,0,64.25,1,1
29,2016-09-03 11:41:33-07:00,42093,1,0,64.25,1,1
28,2016-09-03 11:51:35-07:00,42695,1,0,64.25,1,1
38,2016-09-03 12:01:36-07:00,43296,1,0,65.67,1,1
26,2016-09-03 12:11:38-07:00,43898,1,0,65.67,1,1
27,2016-09-03 12:21:40-07:00,44500,1,0,65.67,1,1
21,2016-09-03 12:31:42-07:00,45102,1,0,65.67,1,1
29,2016-09-03 12:41:45-07:00,45705,1,0,65.67,1,1
30,2016-09-03 12:51:47-07:00,46307,1,0,65.67,1,1
29,2016-09-03 13:01:51-07:00,46911,1,0,66.19,1,1
26,2016-09-03 13:11:54-07:00,47514,1,0,66.19,1,1
25,2016-09-03 13:21:56-07:00,48116,1,0,66.19,1,1
30,2016-09-03 13:31:59-07:00,48719,1,0,66.19,1,1
33,2016-09-03 13:42:02-07:00,49322,1,0,66.19,1,1
35,2016-09-03 13:52:04-07:00,49924,1,0,66.19,1,1
37,2016-09-03 14:02:06-07:00,50526,1,0,66.49,1,1
35,2016-09-03 14:12:08-07:00,51128,1,0,66.49,1,1
47,2016-09-03 14:22:09-07:00,51729,1,0,66.49,1,1
50,2016-09-03 14:32:11-07:00,52331,1,0,66.49,1,1
45,2016-09-03 14:42:14-07:00,52934,1,0,66.49,1,1
38,2016-09-03 14:52:16-07:00,53536,1,0,66.49,1,1
40,2016-09-03 15:02:18-07:00,54138,1,0,66,1,1
41,2016-09-03 15:12:20-07:00,54740,1,0,66,1,1
39,2016-09-03 15:22:22-07:00,55342,1,0,66,1,1
41,2016-09-03 15:32:24-07:00,55944,1,0,66,1,1
35,2016-09-03 15:42:26-07:00,56546,1,0,66,1,1
30,2016-09-03 15:52:28-07:00,57148,1,0,66,1,1
40,2016-09-03 16:02:29-07:00,57749,1,0,64.75,1,1
45,2016-09-03 16:12:32-07:00,58352,1,0,64.75,1,1
36,2016-09-03 16:22:33-07:00,58953,1,0,64.75,1,1
40,2016-09-03 16:32:36-07:00,59556,1,0,64.75,1,1
36,2016-09-03 16:42:38-07:00,60158,1,0,64.75,1,1
42,2016-09-03 16:52:40-07:00,60760,1,0,64.75,1,1
38,2016-09-03 17:02:42-07:00,61362,1,0,62.99,1,1
40,2016-09-03 17:12:44-07:00,61964,1,0,62.99,1,1
38,2016-09-03 17:22:46-07:00,62566,1,0,62.99,1,1
41,2016-09-03 17:32:48-07:00,63168,1,0,62.99,1,1
33,2016-09-03 17:42:50-07:00,63770,1,0,62.99,1,1
35,2016-09-03 17:52:52-07:00,64372,1,0,62.99,1,1
29,2016-09-03 18:02:53-07:00,64973,1,0,60.8,1,1
36,2016-09-03 18:12:56-07:00,65576,1,0,60.8,1,1
35,2016-09-03 18:22:57-07:00,66177,1,0,60.8,1,1
42,2016-09-03 18:32:59-07:00,66779,1,0,60.8,1,1
48,2016-09-03 18:43:02-07:00,67382,1,0,60.8,1,1
43,2016-09-03 18:53:04-07:00,67984,1,0,60.8,1,1
41,2016-09-03 19:03:06-07:00,68586,1,0,58.93,1,1
38,2016-09-03 19:13:07-07:00,69187,1,0,58.93,1,1
33,2016-09-03 19:23:10-07:00,69790,1,0,58.93,1,1
33,2016-09-03 19:33:12-07:00,70392,1,0,58.93,1,1
29,2016-09-03 19:43:13-07:00,70993,1,0,58.93,1,1
39,2016-09-03 19:53:15-07:00,71595,1,0,58.93,1,1
37,2016-09-03 20:03:17-07:00,72197,1,0,57.84,1,1
37,2016-09-03 20:13:20-07:00,72800,1,0,57.84,1,1
31,2016-09-03 20:23:23-07:00,73403,1,0,57.84,1,1
38,2016-09-03 20:33:25-07:00,74005,1,0,57.84,1,1
35,2016-09-03 20:43:27-07:00,74607,1,0,57.84,1,1
31,2016-09-03 20:53:29-07:00,75209,1,0,57.84,1,1
43,2016-09-03 21:03:31-07:00,75811,1,0,56.92,1,1
32,2016-09-03 21:13:34-07:00,76414,1,0,56.92,1,1
34,2016-09-03 21:23:36-07:00,77016,1,0,56.92,1,1
33,2016-09-03 21:33:37-07:00,77617,1,0,56.92,1,1
35,2016-09-03 21:43:39-07:00,78219,1,0,56.92,1,1
34,2016-09-03 21:53:42-07:00,78822,1,0,56.92,1,1
35,2016-09-03 22:03:44-07:00,79424,1,0,56.45,1,1
38,2016-09-03 22:13:46-07:00,80026,1,0,56.45,1,1
34,2016-09-03 22:23:48-07:00,80628,1,0,56.45,1,1
35,2016-09-03 22:33:50-07:00,81230,1,0,56.45,1,1
30,2016-09-03 22:43:52-07:00,81832,1,0,56.45,1,1
22,2016-09-03 22:53:54-07:00,82434,1,0,56.45,1,1
22,2016-09-03 23:03:56-07:00,83036,1,0,55.97,1,1
9,2016-09-03 23:13:57-07:00,83637,1,0,55.97,1,1
3,2016-09-03 23:23:58-07:00,84238,1,0,55.97,1,1
0,2016-09-03 23:33:59-07:00,84839,1,0,55.97,1,1
2,2016-09-03 23:44:00-07:00,85440,1,0,55.97,1,1
0,2016-09-03 23:54:01-07:00,86041,1,0,55.97,1,1
0,2016-09-04 00:00:43-07:00,43,1,0,55.82,1,1
0,2016-09-04 00:04:03-07:00,243,1,0,55.82,1,1
1,2016-09-04 00:14:04-07:00,844,1,0,55.82,1,1
0,2016-09-04 00:24:05-07:00,1445,1,0,55.82,1,1
0,2016-09-04 00:34:06-07:00,2046,1,0,55.82,1,1
0,2016-09-04 00:44:08-07:00,2648,1,0,55.82,1,1
1,2016-09-04 00:54:09-07:00,3249,1,0,55.82,1,1
0,2016-09-04 01:04:10-07:00,3850,1,0,55.62,1,1
0,2016-09-04 01:14:11-07:00,4451,1,0,55.62,1,1
0,2016-09-04 01:24:13-07:00,5053,1,0,55.62,1,1
0,2016-09-04 01:34:14-07:00,5654,1,0,55.62,1,1
0,2016-09-04 01:44:15-07:00,6255,1,0,55.62,1,1
0,2016-09-04 01:54:17-07:00,6857,1,0,55.62,1,1
1,2016-09-04 02:04:18-07:00,7458,1,0,55.42,1,1
0,2016-09-04 02:14:19-07:00,8059,1,0,55.42,1,1
0,2016-09-04 02:24:19-07:00,8659,1,0,55.42,1,1
0,2016-09-04 02:34:21-07:00,9261,1,0,55.42,1,1
0,2016-09-04 02:44:22-07:00,9862,1,0,55.42,1,1
0,2016-09-04 02:54:23-07:00,10463,1,0,55.42,1,1
0,2016-09-04 03:04:25-07:00,11065,1,0,54.85,1,1
0,2016-09-04 03:14:26-07:00,11666,1,0,54.85,1,1
0,2016-09-04 03:24:27-07:00,12267,1,0,54.85,1,1
1,2016-09-04 03:34:29-07:00,12869,1,0,54.85,1,1
0,2016-09-04 03:44:30-07:00,13470,1,0,54.85,1,1
0,2016-09-04 03:54:31-07:00,14071,1,0,54.85,1,1
0,2016-09-04 04:04:32-07:00,14672,1,0,54.75,1,1
0,2016-09-04 04:14:33-07:00,15273,1,0,54.75,1,1
0,2016-09-04 04:24:35-07:00,15875,1,0,54.75,1,1
0,2016-09-04 04:34:36-07:00,16476,1,0,54.75,1,1
0,2016-09-04 04:44:37-07:00,17077,1,0,54.75,1,1
0,2016-09-04 04:54:39-07:00,17679,1,0,54.75,1,1
0,2016-09-04 05:04:40-07:00,18280,1,0,54.79,1,1
0,2016-09-04 05:14:41-07:00,18881,1,0,54.79,1,1
0,2016-09-04 05:24:42-07:00,19482,1,0,54.79,1,1
0,2016-09-04 05:34:43-07:00,20083,1,0,54.79,1,1
0,2016-09-04 05:44:45-07:00,20685,1,0,54.79,1,1
0,2016-09-04 05:54:46-07:00,21286,1,0,54.79,1,1
0,2016-09-04 06:04:47-07:00,21887,1,0,54.46,1,1
1,2016-09-04 06:14:48-07:00,22488,1,0,54.46,1,1
3,2016-09-04 07:30:31-07:00,27031,1,0,55.91,1,1
1,2016-09-04 07:40:31-07:00,27631,1,0,55.91,1,1
3,2016-09-04 07:50:33-07:00,28233,1,0,55.91,1,1
7,2016-09-04 08:00:34-07:00,28834,1,0,57.24,1,1
10,2016-09-04 08:10:35-07:00,29435,1,0,57.24,1,1
11,2016-09-04 08:20:37-07:00,30037,1,0,57.24,1,1
18,2016-09-04 08:30:39-07:00,30639,1,0,57.24,1,1
22,2016-09-04 08:40:40-07:00,31240,1,0,57.24,1,1
26,2016-09-04 08:50:42-07:00,31842,1,0,57.24,1,1
27,2016-09-04 09:00:44-07:00,32444,1,0,59.87,1,1
21,2016-09-04 09:10:45-07:00,33045,1,0,59.87,1,1
29,2016-09-04 09:20:47-07:00,33647,1,0,59.87,1,1
27,2016-09-04 09:30:50-07:00,34250,1,0,59.87,1,1
29,2016-09-04 09:40:51-07:00,34851,1,0,59.87,1,1
30,2016-09-04 09:50:54-07:00,35454,1,0,59.87,1,1
39,2016-09-04 10:00:56-07:00,36056,1,0,62.76,1,1
34,2016-09-04 10:10:58-07:00,36658,1,0,62.76,1,1
35,2016-09-04 10:21:00-07:00,37260,1,0,62.76,1,1
38,2016-09-04 10:31:02-07:00,37862,1,0,62.76,1,1
34,2016-09-04 10:41:04-07:00,38464,1,0,62.76,1,1
31,2016-09-04 10:51:07-07:00,39067,1,0,62.76,1,1
26,2016-09-04 11:01:09-07:00,39669,1,0,65.21,1,1
40,2016-09-04 11:11:12-07:00,40272,1,0,65.21,1,1
41,2016-09-04 11:21:13-07:00,40873,1,0,65.21,1,1
34,2016-09-04 11:31:15-07:00,41475,1,0,65.21,1,1
36,2016-09-04 11:41:17-07:00,42077,1,0,65.21,1,1
26,2016-09-04 11:51:20-07:00,42680,1,0,65.21,1,1
33,2016-09-04 12:01:22-07:00,43282,1,0,67.18,1,1
25,2016-09-04 12:11:24-07:00,43884,1,0,67.18,1,1
37,2016-09-04 12:21:26-07:00,44486,1,0,67.18,1,1
43,2016-09-04 12:31:28-07:00,45088,1,0,67.18,1,1
35,2016-09-04 12:41:30-07:00,45690,1,0,67.18,1,1
32,2016-09-04 12:51:32-07:00,46292,1,0,67.18,1,1
31,2016-09-04 13:01:34-07:00,46894,1,0,67.98,1,1
32,2016-09-04 13:11:36-07:00,47496,1,0,67.98,1,1
40,2016-09-04 13:21:37-07:00,48097,1,0,67.98,1,1
39,2016-09-04 13:31:39-07:00,48699,1,0,67.98,1,1
43,2016-09-04 13:41:41-07:00,49301,1,0,67.98,1,1
33,2016-09-04 13:51:42-07:00,49902,1,0,67.98,1,1
39,2016-09-04 14:01:44-07:00,50504,1,0,69.11,1,1
36,2016-09-04 14:11:45-07:00,51105,1,0,69.11,1,1
37,2016-09-04 14:21:46-07:00,51706,1,0,69.11,1,1
43,2016-09-04 14:31:48-07:00,52308,1,0,69.11,1,1
41,2016-09-04 14:41:50-07:00,52910,1,0,69.11,1,1
37,2016-09-04 14:51:53-07:00,53513,1,0,69.11,1,1
44,2016-09-04 15:01:55-07:00,54115,1,0,70.21,1,1
43,2016-09-04 15:11:56-07:00,54716,1,0,70.21,1,1
42,2016-09-04 15:21:58-07:00,55318,1,0,70.21,1,1
49,2016-09-04 15:31:59-07:00,55919,1,0,70.21,1,1
42,2016-09-04 15:42:02-07:00,56522,1,0,70.21,1,1
37,2016-09-04 15:52:04-07:00,57124,1,0,70.21,1,1
52,2016-09-04 16:02:06-07:00,57726,1,0,69.57,1,1
41,2016-09-04 16:12:07-07:00,58327,1,0,69.57,1,1
36,2016-09-04 16:22:09-07:00,58929,1,0,69.57,1,1
33,2016-09-04 16:32:11-07:00,59531,1,0,69.57,1,1
34,2016-09-04 16:42:12-07:00,60132,1,0,69.57,1,1
42,2016-09-04 16:52:15-07:00,60735,1,0,69.57,1,1
49,2016-09-04 17:02:18-07:00,61338,1,0,65.96,1,1
46,2016-09-04 17:12:19-07:00,61939,1,0,65.96,1,1
50,2016-09-04 17:22:21-07:00,62541,1,0,65.96,1,1
45,2016-09-04 17:32:22-07:00,63142,1,0,65.96,1,1
51,2016-09-04 17:42:24-07:00,63744,1,0,65.96,1,1
48,2016-09-04 17:52:25-07:00,64345,1,0,65.96,1,1
41,2016-09-04 18:02:26-07:00,64946,1,0,62.38,1,1
37,2016-09-04 18:12:29-07:00,65549,1,0,62.38,1,1
40,2016-09-04 18:22:30-07:00,66150,1,0,62.38,1,1
44,2016-09-04 18:32:32-07:00,66752,1,0,62.38,1,1
36,2016-09-04 18:42:34-07:00,67354,1,0,62.38,1,1
27,2016-09-04 18:52:37-07:00,67957,1,0,62.38,1,1
32,2016-09-04 19:02:38-07:00,68558,1,0,59.42,1,1
31,2016-09-04 19:12:40-07:00,69160,1,0,59.42,1,1
33,2016-09-04 19:22:41-07:00,69761,1,0,59.42,1,1
29,2016-09-04 19:32:42-07:00,70362,1,0,59.42,1,1
41,2016-09-04 19:42:44-07:00,70964,1,0,59.42,1,1
37,2016-09-04 19:52:45-07:00,71565,1,0,59.42,1,1
39,2016-09-04 20:02:49-07:00,72169,1,0,57.64,1,1
29,2016-09-04 20:12:51-07:00,72771,1,0,57.64,1,1
20,2016-09-04 20:22:53-07:00,73373,1,0,57.64,1,1
25,2016-09-04 20:32:55-07:00,73975,1,0,57.64,1,1
29,2016-09-04 20:42:57-07:00,74577,1,0,57.64,1,1
33,2016-09-04 20:53:00-07:00,75180,1,0,57.64,1,1
36,2016-09-04 21:03:02-07:00,75782,1,0,56.26,1,1
36,2016-09-04 21:13:04-07:00,76384,1,0,56.26,1,1
34,2016-09-04 21:23:06-07:00,76986,1,0,56.26,1,1
32,2016-09-04 21:33:09-07:00,77589,1,0,56.26,1,1
30,2016-09-04 21:43:10-07:00,78190,1,0,56.26,1,1
31,2016-09-04 21:53:12-07:00,78792,1,0,56.26,1,1
37,2016-09-04 22:03:15-07:00,79395,1,0,55.92,1,1
33,2016-09-04 22:13:17-07:00,79997,1,0,55.92,1,1
34,2016-09-04 22:23:19-07:00,80599,1,0,55.92,1,1
41,2016-09-04 22:33:21-07:00,81201,1,0,55.92,1,1
40,2016-09-04 22:43:22-07:00,81802,1,0,55.92,1,1
36,2016-09-04 22:53:25-07:00,82405,1,0,55.92,1,1
30,2016-09-04 23:03:27-07:00,83007,1,0,55.2,1,1
24,2016-09-04 23:13:28-07:00,83608,1,0,55.2,1,1
21,2016-09-04 23:23:30-07:00,84210,1,0,55.2,1,1
23,2016-09-04 23:33:31-07:00,84811,1,0,55.2,1,1
26,2016-09-04 23:43:32-07:00,85412,1,0,55.2,1,1
28,2016-09-04 23:53:33-07:00,86013,1,0,55.2,1,1
28,2016-09-05 00:00:51-07:00,51,0,0,54.36,1,1
27,2016-09-05 00:03:34-07:00,214,0,0,54.36,1,1
26,2016-09-05 00:13:35-07:00,815,0,0,54.36,1,1
19,2016-09-05 00:23:37-07:00,1417,0,0,54.36,1,1
22,2016-09-05 00:33:38-07:00,2018,0,0,54.36,1,1
11,2016-09-05 00:43:39-07:00,2619,0,0,54.36,1,1
13,2016-09-05 00:53:40-07:00,3220,0,0,54.36,1,1
11,2016-09-05 01:03:41-07:00,3821,0,0,53.9,1,1
2,2016-09-05 01:13:43-07:00,4423,0,0,53.9,1,1
1,2016-09-05 01:23:43-07:00,5023,0,0,53.9,1,1
0,2016-09-05 01:33:44-07:00,5624,0,0,53.9,1,1
0,2016-09-05 01:43:45-07:00,6225,0,0,53.9,1,1
1,2016-09-05 01:53:45-07:00,6825,0,0,53.9,1,1
0,2016-09-05 02:03:46-07:00,7426,0,0,53.2,1,1
0,2016-09-05 02:13:46-07:00,8026,0,0,53.2,1,1
0,2016-09-05 02:23:47-07:00,8627,0,0,53.2,1,1
1,2016-09-05 02:33:48-07:00,9228,0,0,53.2,1,1
1,2016-09-05 02:43:48-07:00,9828,0,0,53.2,1,1
0,2016-09-05 02:53:49-07:00,10429,0,0,53.2,1,1
1,2016-09-05 03:03:49-07:00,11029,0,0,52.82,1,1
0,2016-09-05 03:13:50-07:00,11630,0,0,52.82,1,1
0,2016-09-05 03:23:51-07:00,12231,0,0,52.82,1,1
1,2016-09-05 03:33:52-07:00,12832,0,0,52.82,1,1
0,2016-09-05 03:43:52-07:00,13432,0,0,52.82,1,1
1,2016-09-05 03:53:53-07:00,14033,0,0,52.82,1,1
1,2016-09-05 04:03:54-07:00,14634,0,0,52.66,1,1
0,2016-09-05 04:13:54-07:00,15234,0,0,52.66,1,1
0,2016-09-05 04:23:55-07:00,15835,0,0,52.66,1,1
5,2016-09-05 06:30:32-07:00,23432,0,0,52.18,1,1
6,2016-09-05 06:40:32-07:00,24032,0,0,52.18,1,1
6,2016-09-05 06:50:33-07:00,24633,0,0,52.18,1,1
7,2016-09-05 07:00:34-07:00,25234,0,0,54.97,1,1
5,2016-09-05 07:10:35-07:00,25835,0,0,54.97,1,1
6,2016-09-05 07:20:36-07:00,26436,0,0,54.97,1,1
8,2016-09-05 07:30:38-07:00,27038,0,0,54.97,1,1
11,2016-09-05 07:40:38-07:00,27638,0,0,54.97,1,1
14,2016-09-05 07:50:39-07:00,28239,0,0,54.97,1,1
8,2016-09-05 08:00:40-07:00,28840,0,0,58.84,1,1
14,2016-09-05 08:10:41-07:00,29441,0,0,58.84,1,1
16,2016-09-05 08:20:42-07:00,30042,0,0,58.84,1,1
22,2016-09-05 08:30:43-07:00,30643,0,0,58.84,1,1
24,2016-09-05 08:40:44-07:00,31244,0,0,58.84,1,1
25,2016-09-05 08:50:46-07:00,31846,0,0,58.84,1,1
26,2016-09-05 09:00:47-07:00,32447,0,0,61.98,1,1
31,2016-09-05 09:10:48-07:00,33048,0,0,61.98,1,1
29,2016-09-05 09:20:50-07:00,33650,0,0,61.98,1,1
32,2016-09-05 09:30:52-07:00,34252,0,0,61.98,1,1
34,2016-09-05 09:40:53-07:00,34853,0,0,61.98,1,1
38,2016-09-05 09:50:55-07:00,35455,0,0,61.98,1,1
29,2016-09-05 10:00:58-07:00,36058,0,0,65.83,1,1
26,2016-09-05 10:11:00-07:00,36660,0,0,65.83,1,1
29,2016-09-05 10:21:04-07:00,37264,0,0,65.83,1,1
30,2016-09-05 10:31:07-07:00,37867,0,0,65.83,1,1
36,2016-09-05 10:41:10-07:00,38470,0,0,65.83,1,1
36,2016-09-05 10:51:20-07:00,39080,0,0,65.83,1,1
35,2016-09-05 11:01:24-07:00,39684,0,0,67.13,1,1
27,2016-09-05 11:11:26-07:00,40286,0,0,67.13,1,1
29,2016-09-05 11:21:27-07:00,40887,0,0,67.13,1,1
33,2016-09-05 11:31:29-07:00,41489,0,0,67.13,1,1
35,2016-09-05 11:41:31-07:00,42091,0,0,67.13,1,1
25,2016-09-05 11:51:32-07:00,42692,0,0,67.13,1,1
38,2016-09-05 12:01:34-07:00,43294,0,0,70.36,1,1
39,2016-09-05 12:11:36-07:00,43896,0,0,70.36,1,1
33,2016-09-05 12:21:37-07:00,44497,0,0,70.36,1,1
36,2016-09-05 12:31:39-07:00,45099,0,0,70.36,1,1
25,2016-09-05 12:41:40-07:00,45700,0,0,70.36,1,1
38,2016-09-05 12:51:41-07:00,46301,0,0,70.36,1,1
31,2016-09-05 13:01:43-07:00,46903,0,0,71.84,1,1
41,2016-09-05 13:22:04-07:00,48124,0,0,71.84,1,1
46,2016-09-05 13:32:06-07:00,48726,0,0,71.84,1,1
31,2016-09-05 13:42:08-07:00,49328,0,0,71.84,1,1
42,2016-09-05 13:52:10-07:00,49930,0,0,71.84,1,1
31,2016-09-05 14:02:12-07:00,50532,0,0,72.23,1,1
23,2016-09-05 14:12:13-07:00,51133,0,0,72.23,1,1
29,2016-09-05 14:22:16-07:00,51736,0,0,72.23,1,1
39,2016-09-05 14:32:18-07:00,52338,0,0,72.23,1,1
41,2016-09-05 14:42:21-07:00,52941,0,0,72.23,1,1
37,2016-09-05 14:52:23-07:00,53543,0,0,72.23,1,1
38,2016-09-05 15:02:25-07:00,54145,0,0,71.08,1,1
41,2016-09-05 15:12:27-07:00,54747,0,0,71.08,1,1
40,2016-09-05 15:22:28-07:00,55348,0,0,71.08,1,1
36,2016-09-05 15:32:30-07:00,55950,0,0,71.08,1,1
32,2016-09-05 15:42:31-07:00,56551,0,0,71.08,1,1
35,2016-09-05 15:52:33-07:00,57153,0,0,71.08,1,1
28,2016-09-05 16:02:35-07:00,57755,0,0,68.84,1,1
28,2016-09-05 16:12:37-07:00,58357,0,0,68.84,1,1
34,2016-09-05 16:22:39-07:00,58959,0,0,68.84,1,1
36,2016-09-05 16:32:41-07:00,59561,0,0,68.84,1,1
48,2016-09-05 16:42:47-07:00,60167,0,0,68.84,1,1
45,2016-09-05 16:52:53-07:00,60773,0,0,68.84,1,1
46,2016-09-05 17:02:55-07:00,61375,0,0,66.6,1,1
51,2016-09-05 17:13:07-07:00,61987,0,0,66.6,1,1
47,2016-09-05 17:23:10-07:00,62590,0,0,66.6,1,1
50,2016-09-05 17:33:12-07:00,63192,0,0,66.6,1,1
49,2016-09-05 17:43:14-07:00,63794,0,0,66.6,1,1
52,2016-09-05 17:53:17-07:00,64397,0,0,66.6,1,1
50,2016-09-05 18:03:25-07:00,65005,0,0,63.8,1,1
55,2016-09-05 18:13:28-07:00,65608,0,0,63.8,1,1
45,2016-09-05 18:23:29-07:00,66209,0,0,63.8,1,1
58,2016-09-05 18:33:32-07:00,66812,0,0,63.8,1,1
